0	0	0	0	0	0
0	0	64	14	10	63
0	0	128	28	20	123
0	0	192	42	30	186
0	0	256	55	40	246
0	0	320	70	51	313
0	0	384	83	61	372
0	0	448	98	71	436
0	0	512	111	81	495
0	0	576	126	92	563
0	0	640	140	102	624
0	0	704	154	112	686
0	0	768	168	123	749
0	0	832	181	133	810
0	0	896	195	143	873
0	0	960	210	154	937
0	0	1023	223	164	999
0	64	0	17	66	9
0	64	64	22	68	64
0	64	128	32	69	124
0	64	192	44	72	186
0	64	256	57	77	247
0	64	320	71	83	313
0	64	384	84	89	372
0	64	448	98	96	436
0	64	512	112	103	496
0	64	576	127	112	563
0	64	640	140	120	624
0	64	704	154	129	686
0	64	768	168	138	749
0	64	832	182	147	811
0	64	896	196	156	874
0	64	960	210	166	938
0	64	1023	224	175	1000
0	128	0	32	126	17
0	128	64	35	128	65
0	128	128	41	128	125
0	128	192	51	130	186
0	128	256	62	133	247
0	128	320	76	137	313
0	128	384	88	140	373
0	128	448	101	144	436
0	128	512	114	149	496
0	128	576	129	155	563
0	128	640	142	161	624
0	128	704	156	167	687
0	128	768	170	174	751
0	128	832	183	181	812
0	128	896	197	188	875
0	128	960	211	196	938
0	128	1023	225	203	1000
0	192	0	47	186	25
0	192	64	49	189	67
0	192	128	54	189	126
0	192	192	61	191	187
0	192	256	71	193	248
0	192	320	83	195	314
0	192	384	94	198	374
0	192	448	106	200	437
0	192	512	119	204	497
0	192	576	133	208	564
0	192	640	146	213	625
0	192	704	159	217	687
0	192	768	173	223	751
0	192	832	186	227	812
0	192	896	200	233	875
0	192	960	214	240	938
0	192	1023	227	245	1001
0	256	0	62	247	33
0	256	64	64	249	70
0	256	128	68	250	127
0	256	192	74	251	188
0	256	256	81	252	248
0	256	320	92	255	315
0	256	384	102	257	374
0	256	448	113	259	437
0	256	512	125	262	497
0	256	576	138	265	565
0	256	640	151	268	625
0	256	704	164	272	688
0	256	768	177	276	752
0	256	832	190	279	813
0	256	896	203	284	875
0	256	960	217	290	939
0	256	1023	230	294	1001
0	320	0	79	313	41
0	320	64	80	315	74
0	320	128	83	316	130
0	320	192	88	317	190
0	320	256	95	318	250
0	320	320	103	320	316
0	320	384	112	322	375
0	320	448	123	324	438
0	320	512	133	326	498
0	320	576	146	329	566
0	320	640	158	332	627
0	320	704	170	335	689
0	320	768	183	339	753
0	320	832	195	341	814
0	320	896	208	344	876
0	320	960	221	349	940
0	320	1023	234	352	1002
0	384	0	94	372	48
0	384	64	95	375	78
0	384	128	98	376	132
0	384	192	102	377	191
0	384	256	107	378	251
0	384	320	115	379	316
0	384	384	123	381	376
0	384	448	133	383	439
0	384	512	142	386	499
0	384	576	154	387	567
0	384	640	165	390	628
0	384	704	177	393	690
0	384	768	189	395	753
0	384	832	201	397	815
0	384	896	213	400	877
0	384	960	227	404	941
0	384	1023	239	407	1003
0	448	0	110	435	56
0	448	64	111	438	83
0	448	128	113	438	135
0	448	192	117	439	193
0	448	256	122	441	253
0	448	320	128	442	317
0	448	384	135	444	377
0	448	448	144	445	440
0	448	512	153	448	500
0	448	576	164	450	568
0	448	640	174	453	629
0	448	704	186	455	692
0	448	768	197	457	755
0	448	832	208	458	816
0	448	896	220	461	878
0	448	960	233	464	942
0	448	1023	245	466	1004
0	512	0	125	494	64
0	512	64	126	496	88
0	512	128	128	497	138
0	512	192	131	498	196
0	512	256	135	499	254
0	512	320	141	501	319
0	512	384	148	503	379
0	512	448	155	503	441
0	512	512	164	506	501
0	512	576	174	508	569
0	512	640	184	510	630
0	512	704	194	513	693
0	512	768	205	515	756
0	512	832	216	515	817
0	512	896	228	518	880
0	512	960	240	521	944
0	512	1023	252	522	1006
0	576	0	142	561	72
0	576	64	143	564	94
0	576	128	144	564	142
0	576	192	147	565	198
0	576	256	151	567	257
0	576	320	156	566	320
0	576	384	162	569	379
0	576	448	169	571	443
0	576	512	177	572	503
0	576	576	186	575	571
0	576	640	195	576	631
0	576	704	205	579	694
0	576	768	215	579	756
0	576	832	226	582	820
0	576	896	237	583	881
0	576	960	249	587	946
0	576	1023	260	587	1007
0	640	0	157	622	80
0	640	64	158	624	99
0	640	128	159	624	145
0	640	192	162	626	201
0	640	256	165	627	258
0	640	320	170	628	322
0	640	384	175	629	381
0	640	448	182	632	444
0	640	512	190	635	505
0	640	576	198	636	572
0	640	640	206	638	633
0	640	704	216	640	695
0	640	768	225	641	757
0	640	832	235	642	820
0	640	896	245	642	881
0	640	960	257	646	946
0	640	1023	268	647	1009
0	704	0	173	684	87
0	704	64	174	686	105
0	704	128	175	688	149
0	704	192	177	688	204
0	704	256	180	689	260
0	704	320	185	691	324
0	704	384	190	692	383
0	704	448	196	694	446
0	704	512	203	697	506
0	704	576	211	699	574
0	704	640	219	700	634
0	704	704	227	701	696
0	704	768	236	703	759
0	704	832	245	703	820
0	704	896	256	705	883
0	704	960	267	708	947
0	704	1023	277	708	1008
0	768	0	188	746	95
0	768	64	190	749	112
0	768	128	191	749	153
0	768	192	193	751	207
0	768	256	196	752	263
0	768	320	199	752	326
0	768	384	204	755	385
0	768	448	210	757	448
0	768	512	216	760	508
0	768	576	224	762	576
0	768	640	231	763	636
0	768	704	239	765	698
0	768	768	247	764	759
0	768	832	257	766	822
0	768	896	266	767	885
0	768	960	277	770	949
0	768	1023	286	768	1010
0	832	0	204	809	103
0	832	64	205	812	118
0	832	128	206	812	158
0	832	192	208	813	210
0	832	256	211	815	266
0	832	320	215	817	329
0	832	384	219	818	387
0	832	448	225	821	450
0	832	512	231	824	511
0	832	576	238	826	578
0	832	640	244	826	638
0	832	704	252	826	699
0	832	768	260	828	762
0	832	832	268	828	824
0	832	896	278	831	887
0	832	960	288	833	950
0	832	1023	297	832	1012
0	896	0	220	872	110
0	896	64	222	876	125
0	896	128	222	876	163
0	896	192	224	878	214
0	896	256	227	879	269
0	896	320	230	880	331
0	896	384	234	882	389
0	896	448	239	885	453
0	896	512	245	887	512
0	896	576	252	890	580
0	896	640	257	888	638
0	896	704	265	889	700
0	896	768	272	889	762
0	896	832	280	891	825
0	896	896	289	893	888
0	896	960	299	895	951
0	896	1023	308	895	1014
0	960	0	236	933	118
0	960	64	237	936	132
0	960	128	238	938	168
0	960	192	240	939	218
0	960	256	242	939	272
0	960	320	245	941	334
0	960	384	249	944	392
0	960	448	254	945	455
0	960	512	259	948	514
0	960	576	264	947	580
0	960	640	270	948	639
0	960	704	277	950	702
0	960	768	285	951	764
0	960	832	292	951	826
0	960	896	301	953	889
0	960	960	310	955	952
0	960	1023	319	955	1015
0	1023	0	251	994	125
0	1023	64	252	998	139
0	1023	128	253	998	173
0	1023	192	255	1000	222
0	1023	256	257	1002	276
0	1023	320	260	1002	337
0	1023	384	263	1003	394
0	1023	448	268	1006	456
0	1023	512	273	1010	516
0	1023	576	278	1009	582
0	1023	640	284	1008	641
0	1023	704	290	1010	703
0	1023	768	297	1010	765
0	1023	832	305	1011	828
0	1023	896	313	1013	890
0	1023	960	321	1016	954
0	1023	1023	330	1016	1017
64	0	0	68	9	0
64	0	64	69	13	64
64	0	128	72	22	124
64	0	192	78	31	186
64	0	256	85	41	246
64	0	320	95	52	313
64	0	384	105	61	371
64	0	448	116	72	436
64	0	512	127	81	495
64	0	576	141	93	563
64	0	640	152	102	623
64	0	704	165	113	686
64	0	768	178	123	750
64	0	832	191	133	811
64	0	896	204	143	873
64	0	960	218	154	937
64	0	1023	231	164	1000
64	64	0	59	60	8
64	64	64	61	62	64
64	64	128	64	63	124
64	64	192	71	67	186
64	64	256	80	72	247
64	64	320	90	78	313
64	64	384	100	84	372
64	64	448	112	92	436
64	64	512	124	99	496
64	64	576	138	108	563
64	64	640	149	117	623
64	64	704	163	126	686
64	64	768	176	135	750
64	64	832	189	144	812
64	64	896	202	154	873
64	64	960	216	164	937
64	64	1023	229	173	1000
64	128	0	60	125	16
64	128	64	60	127	65
64	128	128	64	127	125
64	128	192	71	129	186
64	128	256	79	132	247
64	128	320	90	135	314
64	128	384	100	138	372
64	128	448	112	143	436
64	128	512	124	148	496
64	128	576	138	153	564
64	128	640	150	159	624
64	128	704	163	166	687
