0	0	0	0	0	0
0	0	64	0	2	63
0	0	128	0	4	124
0	0	192	0	7	186
0	0	256	0	9	247
0	0	320	0	11	314
0	0	384	0	14	373
0	0	448	0	16	437
0	0	512	0	18	496
0	0	576	0	20	564
0	0	640	0	23	625
0	0	704	0	25	688
0	0	768	0	27	751
0	0	832	0	29	812
0	0	896	0	32	875
0	0	960	0	34	940
0	0	1023	0	36	1001
0	64	0	0	67	3
0	64	64	0	68	64
0	64	128	0	68	124
0	64	192	0	68	186
0	64	256	0	69	247
0	64	320	0	70	314
0	64	384	0	70	373
0	64	448	0	70	437
0	64	512	0	71	497
0	64	576	0	71	565
0	64	640	0	72	626
0	64	704	0	74	688
0	64	768	0	74	751
0	64	832	0	75	813
0	64	896	0	76	876
0	64	960	0	78	940
0	64	1023	0	77	1002
0	128	0	0	127	7
0	128	64	0	129	64
0	128	128	0	129	124
0	128	192	0	129	186
0	128	256	0	130	247
0	128	320	0	131	314
0	128	384	0	131	374
0	128	448	0	131	437
0	128	512	0	132	498
0	128	576	0	132	565
0	128	640	0	133	626
0	128	704	0	133	689
0	128	768	0	134	753
0	128	832	0	134	814
0	128	896	0	134	877
0	128	960	0	136	941
0	128	1023	0	135	1003
0	192	0	0	188	10
0	192	64	0	190	65
0	192	128	0	191	125
0	192	192	0	191	187
0	192	256	0	192	248
0	192	320	0	193	314
0	192	384	0	193	374
0	192	448	0	193	437
0	192	512	0	193	498
0	192	576	0	194	565
0	192	640	0	195	627
0	192	704	0	195	689
0	192	768	0	196	753
0	192	832	0	195	814
0	192	896	0	196	877
0	192	960	0	197	941
0	192	1023	0	197	1003
0	256	0	0	249	13
0	256	64	0	252	65
0	256	128	0	252	125
0	256	192	0	252	187
0	256	256	0	253	248
0	256	320	0	254	315
0	256	384	0	254	374
0	256	448	0	254	438
0	256	512	0	255	498
0	256	576	0	255	566
0	256	640	0	256	627
0	256	704	0	257	690
0	256	768	0	257	754
0	256	832	0	257	815
0	256	896	0	257	877
0	256	960	0	258	941
0	256	1023	0	257	1004
0	320	0	0	316	15
0	320	64	0	318	65
0	320	128	0	319	126
0	320	192	0	319	188
0	320	256	0	320	248
0	320	320	0	321	315
0	320	384	0	322	375
0	320	448	0	322	438
0	320	512	0	323	499
0	320	576	0	323	567
0	320	640	0	324	628
0	320	704	0	325	690
0	320	768	0	325	754
0	320	832	0	324	816
0	320	896	0	324	878
0	320	960	0	325	942
0	320	1023	0	324	1004
0	384	0	0	376	16
0	384	64	0	379	66
0	384	128	0	379	126
0	384	192	0	380	188
0	384	256	0	381	249
0	384	320	0	381	315
0	384	384	0	382	375
0	384	448	0	383	439
0	384	512	0	384	499
0	384	576	0	384	567
0	384	640	0	385	628
0	384	704	0	386	691
0	384	768	0	386	754
0	384	832	0	385	816
0	384	896	0	385	878
0	384	960	0	386	943
0	384	1023	0	385	1005
0	448	0	0	440	18
0	448	64	0	443	66
0	448	128	0	443	126
0	448	192	0	443	188
0	448	256	0	444	249
0	448	320	0	445	315
0	448	384	0	446	376
0	448	448	0	446	439
0	448	512	0	448	500
0	448	576	0	448	568
0	448	640	0	449	630
0	448	704	0	450	692
0	448	768	0	450	756
0	448	832	0	449	817
0	448	896	0	449	880
0	448	960	0	451	944
0	448	1023	0	449	1006
0	512	0	0	499	20
0	512	64	0	501	67
0	512	128	0	501	127
0	512	192	0	503	189
0	512	256	0	503	250
0	512	320	0	504	316
0	512	384	0	506	376
0	512	448	0	505	440
0	512	512	0	507	500
0	512	576	0	508	569
0	512	640	0	509	630
0	512	704	0	510	693
0	512	768	0	510	756
0	512	832	0	509	818
0	512	896	0	509	881
