0	0	0	0	0	0
64	0	0	60	0	0
128	0	0	136	0	0
192	0	0	199	0	0
256	0	0	269	0	0
320	0	0	334	0	0
384	0	0	403	0	0
448	0	0	471	0	0
512	0	0	540	0	0
575	0	0	607	0	0
639	0	0	674	0	0
703	0	0	741	0	0
767	0	0	806	0	0
831	0	0	868	82	82
895	0	0	925	130	130
959	0	0	981	163	163
1023	0	0	1023	199	199
0	64	0	0	60	0
64	64	0	60	60	0
128	64	0	136	60	0
192	64	0	199	60	0
256	64	0	269	60	0
320	64	0	334	60	0
384	64	0	403	60	0
448	64	0	471	60	0
512	64	0	540	60	0
575	64	0	607	60	0
639	64	0	674	60	0
703	64	0	741	60	0
767	64	0	806	72	44
831	64	0	868	106	82
895	64	0	925	141	130
959	64	0	981	175	167
1023	64	0	1023	206	199
0	128	0	0	136	0
64	128	0	60	136	0
128	128	0	136	136	0
192	128	0	203	136	0
256	128	0	269	136	0
320	128	0	334	136	0
384	128	0	403	136	0
448	128	0	471	136	0
512	128	0	540	136	0
575	128	0	607	136	0
639	128	0	675	136	0
703	128	0	741	136	0
767	128	0	806	141	44
831	128	0	868	159	91
895	128	0	925	182	130
959	128	0	981	209	167
1023	128	0	1023	234	199
0	192	0	0	203	0
64	192	0	60	203	0
128	192	0	136	203	0
192	192	0	203	203	0
256	192	0	269	203	0
320	192	0	334	203	0
384	192	0	403	203	0
448	192	0	473	203	0
512	192	0	540	203	0
575	192	0	607	199	0
639	192	0	675	203	0
703	192	0	742	203	0
767	192	0	806	206	44
831	192	0	868	218	91
895	192	0	925	234	136
959	192	0	982	255	167
1023	192	0	1023	275	199
0	256	0	0	269	0
64	256	0	60	269	0
128	256	0	136	269	0
192	256	0	203	269	0
256	256	0	269	269	0
320	256	0	335	269	0
384	256	0	403	269	0
448	256	0	473	269	0
512	256	0	541	269	0
575	256	0	608	269	0
639	256	0	675	269	0
703	256	0	742	269	0
767	256	0	806	273	60
831	256	0	868	282	91
895	256	0	926	294	136
959	256	0	982	310	171
1023	256	0	1023	327	203
0	320	0	0	335	0
64	320	0	60	335	0
128	320	0	136	335	0
192	320	0	203	335	0
256	320	0	269	335	0
320	320	0	335	335	0
384	320	0	403	335	0
448	320	0	473	335	0
512	320	0	541	335	0
575	320	0	608	334	0
639	320	0	675	335	0
703	320	0	742	335	0
767	320	0	807	339	60
831	320	0	869	346	99
895	320	0	926	356	141
959	320	0	982	370	171
1023	320	0	1023	382	203
0	384	0	0	403	0
64	384	0	60	403	0
128	384	0	136	403	0
192	384	0	203	403	0
256	384	0	269	403	0
320	384	0	334	403	0
384	384	0	403	403	0
448	384	0	473	403	0
512	384	0	541	403	0
575	384	0	608	403	0
639	384	0	675	403	0
703	384	0	742	405	44
767	384	0	807	407	60
831	384	0	869	412	99
895	384	0	926	420	141
959	384	0	982	431	171
1023	384	0	1023	443	203
0	448	0	0	471	0
64	448	0	60	471	0
128	448	0	136	471	0
192	448	0	199	471	0
256	448	0	269	471	0
320	448	0	334	471	0
384	448	0	403	471	0
448	448	0	473	471	0
512	448	0	541	473	0
575	448	0	608	473	0
639	448	0	675	473	0
703	448	0	742	474	44
767	448	0	807	476	60
831	448	0	869	479	99
895	448	0	926	487	136
959	448	0	982	495	171
1023	448	0	1023	505	199
0	512	0	0	540	0
64	512	0	60	540	0
128	512	0	136	540	0
192	512	0	199	541	0
256	512	0	269	541	0
320	512	0	334	541	0
384	512	0	403	541	0
448	512	0	473	541	0
512	512	0	541	541	0
575	512	0	608	541	0
639	512	0	675	541	0
703	512	0	742	542	44
767	512	0	807	544	60
831	512	0	869	547	99
895	512	0	926	554	136
959	512	0	981	559	167
1023	512	0	1023	568	199
0	575	0	0	608	0
64	575	0	60	608	0
128	575	0	136	608	0
192	575	0	203	608	0
256	575	0	269	608	0
320	575	0	335	608	0
384	575	0	403	608	0
448	575	0	473	608	0
512	575	0	541	608	0
575	575	0	608	608	0
639	575	0	675	608	0
703	575	0	742	609	0
767	575	0	807	610	60
831	575	0	868	613	91
895	575	0	925	618	130
959	575	0	981	623	163
1023	575	0	1023	630	193
0	639	0	44	676	44
64	639	0	72	676	44
128	639	0	141	676	44
192	639	0	206	676	44
256	639	0	271	676	44
320	639	0	337	676	44
384	639	0	405	676	44
448	639	0	474	676	44
512	639	0	542	676	0
575	639	0	609	676	0
639	639	0	676	676	0
703	639	0	742	676	0
767	639	0	806	677	60
831	639	0	868	679	91
895	639	0	925	683	119
959	639	0	980	688	155
1023	639	0	1023	692	182
0	703	0	60	744	60
64	703	0	82	744	60
128	703	0	145	744	60
192	703	0	209	744	60
256	703	0	275	744	72
320	703	0	341	744	72
384	703	0	407	744	60
448	703	0	475	743	60
512	703	0	543	743	60
575	703	0	610	743	60
639	703	0	677	742	44
703	703	0	742	742	44
767	703	0	806	743	44
831	703	0	868	744	82
895	703	0	924	748	113
959	703	0	979	751	145
1023	703	0	1023	755	171
0	767	0	106	809	106
64	767	0	119	809	106
128	767	0	167	809	106
192	767	0	223	809	106
256	767	0	284	809	106
320	767	0	346	809	99
384	767	0	413	809	99
448	767	0	479	809	99
512	767	0	547	809	91
575	767	0	613	808	82
639	767	0	678	808	72
703	767	0	744	807	72
767	767	0	807	807	72
831	767	0	868	808	82
895	767	0	924	810	113
959	767	0	978	812	136
1023	767	0	1023	815	159
0	831	0	150	874	150
64	831	0	159	874	150
128	831	0	196	874	150
192	831	0	242	874	150
256	831	0	300	873	145
320	831	0	359	873	145
384	831	0	422	873	141
448	831	0	487	872	136
512	831	0	553	871	130
575	831	0	617	871	125
639	831	0	682	870	119
703	831	0	747	869	106
767	831	0	809	869	99
831	831	0	869	869	99
895	831	0	924	870	113
959	831	0	977	871	130
1023	831	0	1023	873	141
0	895	0	196	934	196
64	895	0	206	934	196
128	895	0	232	934	196
192	895	0	273	934	196
256	895	0	323	933	196
320	895	0	377	933	193
384	895	0	436	932	189
448	895	0	499	932	182
512	895	0	562	931	179
575	895	0	625	930	171
639	895	0	688	928	159
703	895	0	751	927	150
767	895	0	812	926	136
831	895	0	871	925	125
895	895	0	925	925	125
959	895	0	977	926	130
1023	895	0	1023	926	136
0	959	0	234	992	234
64	959	0	242	992	234
128	959	0	264	991	234
192	959	0	298	991	234
256	959	0	344	991	232
320	959	0	395	990	229
384	959	0	450	989	223
448	959	0	510	988	218
512	959	0	570	987	209
575	959	0	632	985	199
639	959	0	693	983	186
703	959	0	755	982	171
767	959	0	815	980	155
831	959	0	873	979	145
895	959	0	926	978	136
959	959	0	978	978	136
1023	959	0	1023	978	136
0	1023	0	255	1023	255
64	1023	0	259	1023	255
128	1023	0	282	1023	252
192	1023	0	312	1023	252
256	1023	0	354	1023	250
